연도,일시,측정소,PM2.5
4,04-23 00:00,공주,0.07115495204925537
4,04-23 01:00,공주,0.07501915097236633
4,04-23 02:00,공주,0.0783623605966568
4,04-23 03:00,공주,0.08117889612913132
4,04-23 04:00,공주,0.08354844152927399
4,04-23 05:00,공주,0.08527980744838715
4,04-23 06:00,공주,0.08632158488035202
4,04-23 07:00,공주,0.08680511265993118
4,04-23 08:00,공주,0.08675427734851837
4,04-23 09:00,공주,0.08628202229738235
4,04-23 10:00,공주,0.08505917340517044
4,04-23 11:00,공주,0.08352746814489365
4,04-23 12:00,공주,0.08191080391407013
4,04-23 13:00,공주,0.08086901903152466
4,04-23 14:00,공주,0.08060730993747711
4,04-23 15:00,공주,0.08138175308704376
4,04-23 16:00,공주,0.08283327519893646
4,04-23 17:00,공주,0.08497544378042221
4,04-23 18:00,공주,0.08763837069272995
4,04-23 19:00,공주,0.09099557995796204
4,04-23 20:00,공주,0.09454040229320526
4,04-23 21:00,공주,0.09790903329849243
4,04-23 22:00,공주,0.10116361081600189
4,04-23 23:00,공주,0.10425886511802673
4,04-24 00:00,공주,0.10692711919546127
4,04-24 01:00,공주,0.10969433188438416
4,04-24 02:00,공주,0.11104103922843933
4,04-24 03:00,공주,0.11186441779136658
4,04-24 04:00,공주,0.11241760849952698
4,04-24 05:00,공주,0.11193712800741196
4,04-24 06:00,공주,0.11069506406784058
4,04-24 07:00,공주,0.10918943583965302
4,04-24 08:00,공주,0.10702963173389435
4,04-24 09:00,공주,0.10489626228809357
4,04-24 10:00,공주,0.10214153677225113
4,04-24 11:00,공주,0.0993240475654602
4,04-24 12:00,공주,0.09653903543949127
4,04-24 13:00,공주,0.0944216176867485
4,04-24 14:00,공주,0.09253407269716263
4,04-24 15:00,공주,0.09185446053743362
4,04-24 16:00,공주,0.09184837341308594
4,04-24 17:00,공주,0.09286964684724808
4,04-24 18:00,공주,0.09409824013710022
4,04-24 19:00,공주,0.09564955532550812
4,04-24 20:00,공주,0.09755747765302658
4,04-24 21:00,공주,0.09983626008033752
4,04-24 22:00,공주,0.10209479928016663
4,04-24 23:00,공주,0.10384928435087204
4,04-25 00:00,공주,0.10551276057958603
4,04-25 01:00,공주,0.10632345080375671
4,04-25 02:00,공주,0.10647192597389221
4,04-25 03:00,공주,0.10671664774417877
4,04-25 04:00,공주,0.10618153214454651
4,04-25 05:00,공주,0.10505294054746628
4,04-25 06:00,공주,0.10351623594760895
4,04-25 07:00,공주,0.10134563595056534
4,04-25 08:00,공주,0.0986938625574112
4,04-25 09:00,공주,0.09584283083677292
4,04-25 10:00,공주,0.09251559525728226
4,04-25 11:00,공주,0.0893106460571289
4,04-25 12:00,공주,0.08597598969936371
4,04-25 13:00,공주,0.08363663405179977
4,04-25 14:00,공주,0.08213360607624054
4,04-25 15:00,공주,0.08172842860221863
4,04-25 16:00,공주,0.08168791234493256
4,04-25 17:00,공주,0.0823754370212555
4,04-25 18:00,공주,0.08366085588932037
4,04-25 19:00,공주,0.08535128086805344
4,04-25 20:00,공주,0.08756163716316223
4,04-25 21:00,공주,0.08941388130187988
4,04-25 22:00,공주,0.09219042956829071
4,04-25 23:00,공주,0.09409301728010178
4,04-28 00:00,공주,0.04298859462141991
4,04-28 01:00,공주,0.04428733512759209
4,04-28 02:00,공주,0.0452597513794899
4,04-28 03:00,공주,0.045979443937540054
4,04-28 04:00,공주,0.04671567305922508
4,04-28 05:00,공주,0.0471077635884285
4,04-28 06:00,공주,0.046893469989299774
4,04-28 07:00,공주,0.04626704379916191
4,04-28 08:00,공주,0.045387934893369675
4,04-28 09:00,공주,0.04419901967048645
4,04-28 10:00,공주,0.042805250734090805
4,04-28 11:00,공주,0.040843416005373
4,04-28 12:00,공주,0.03924167528748512
4,04-28 13:00,공주,0.03805913031101227
4,04-28 14:00,공주,0.037602346390485764
4,04-28 15:00,공주,0.03741191327571869
4,04-28 16:00,공주,0.038059674203395844
4,04-28 17:00,공주,0.03927121311426163
4,04-28 18:00,공주,0.04104103147983551
4,04-28 19:00,공주,0.043172162026166916
4,04-28 20:00,공주,0.04575226828455925
4,04-28 21:00,공주,0.04800041764974594
4,04-28 22:00,공주,0.04983113706111908
4,04-28 23:00,공주,0.051482439041137695
4,04-29 00:00,공주,0.05253443121910095
4,04-29 01:00,공주,0.053594477474689484
4,04-29 02:00,공주,0.054165229201316833
4,04-29 03:00,공주,0.05436734855175018
4,04-29 04:00,공주,0.05421789363026619
4,04-29 05:00,공주,0.05338823050260544
4,04-29 06:00,공주,0.0520319789648056
4,04-29 07:00,공주,0.05031020566821098
4,04-29 08:00,공주,0.048481285572052
4,04-29 09:00,공주,0.04660825431346893
4,04-29 10:00,공주,0.04409261792898178
4,04-29 11:00,공주,0.04190349206328392
4,04-29 12:00,공주,0.039850663393735886
4,04-29 13:00,공주,0.03826841339468956
4,04-29 14:00,공주,0.03712490573525429
4,04-29 15:00,공주,0.03704459220170975
4,04-29 16:00,공주,0.037445660680532455
4,04-29 17:00,공주,0.038582440465688705
4,04-29 18:00,공주,0.03984643146395683
4,04-29 19:00,공주,0.04155416786670685
4,04-29 20:00,공주,0.04335710406303406
4,04-29 21:00,공주,0.04576025530695915
4,04-29 22:00,공주,0.048093169927597046
4,04-29 23:00,공주,0.04972290247678757
4,04-30 00:00,공주,0.051148079335689545
4,04-30 01:00,공주,0.05212271958589554
4,04-30 02:00,공주,0.05251827836036682
4,04-30 03:00,공주,0.05305193364620209
4,04-30 04:00,공주,0.05275426059961319
4,04-30 05:00,공주,0.052524082362651825
4,04-30 06:00,공주,0.05202213302254677
4,04-30 07:00,공주,0.05084975063800812
4,04-30 08:00,공주,0.04943930357694626
4,04-30 09:00,공주,0.0477980300784111
4,04-30 10:00,공주,0.045917145907878876
4,04-30 11:00,공주,0.0442267507314682
4,04-30 12:00,공주,0.04256090521812439
4,04-30 13:00,공주,0.04161102697253227
4,04-30 14:00,공주,0.04134831205010414
4,04-30 15:00,공주,0.041584745049476624
4,04-30 16:00,공주,0.04220215603709221
4,04-30 17:00,공주,0.043464094400405884
4,04-30 18:00,공주,0.04536277800798416
4,04-30 19:00,공주,0.047563035041093826
4,04-30 20:00,공주,0.049800045788288116
4,04-30 21:00,공주,0.0519535169005394
4,04-30 22:00,공주,0.054235149174928665
4,04-30 23:00,공주,0.05598841607570648
4,05-03 00:00,공주,0.04988987371325493
4,05-03 01:00,공주,0.05051535740494728
4,05-03 02:00,공주,0.05101475864648819
4,05-03 03:00,공주,0.05121777951717377
4,05-03 04:00,공주,0.05163423344492912
4,05-03 05:00,공주,0.051884546875953674
4,05-03 06:00,공주,0.05196699500083923
4,05-03 07:00,공주,0.05215379223227501
4,05-03 08:00,공주,0.052268628031015396
4,05-03 09:00,공주,0.05230293050408363
4,05-03 10:00,공주,0.05237540230154991
4,05-03 11:00,공주,0.05177779495716095
4,05-03 12:00,공주,0.05129575356841087
4,05-03 13:00,공주,0.05098870024085045
4,05-03 14:00,공주,0.0507148802280426
4,05-03 15:00,공주,0.05100702866911888
4,05-03 16:00,공주,0.05159734934568405
4,05-03 17:00,공주,0.0524575300514698
4,05-03 18:00,공주,0.05364179238677025
4,05-03 19:00,공주,0.05548911169171333
4,05-03 20:00,공주,0.05773460865020752
4,05-03 21:00,공주,0.05983475595712662
4,05-03 22:00,공주,0.061907581984996796
4,05-03 23:00,공주,0.06382549554109573
4,05-04 00:00,공주,0.06552447378635406
4,05-04 01:00,공주,0.06713222712278366
4,05-04 02:00,공주,0.06795081496238708
4,05-04 03:00,공주,0.06844702363014221
4,05-04 04:00,공주,0.06846269220113754
4,05-04 05:00,공주,0.06855841726064682
4,05-04 06:00,공주,0.06841754168272018
4,05-04 07:00,공주,0.06875810772180557
4,05-04 08:00,공주,0.06901800632476807
4,05-04 09:00,공주,0.06941652297973633
4,05-04 10:00,공주,0.06924566626548767
4,05-04 11:00,공주,0.06891606003046036
4,05-04 12:00,공주,0.06837636977434158
4,05-04 13:00,공주,0.06807267665863037
4,05-04 14:00,공주,0.06761274486780167
4,05-04 15:00,공주,0.06770763546228409
4,05-04 16:00,공주,0.06812684237957001
4,05-04 17:00,공주,0.06914705783128738
4,05-04 18:00,공주,0.07023106515407562
4,05-04 19:00,공주,0.0717882364988327
4,05-04 20:00,공주,0.07338771224021912
4,05-04 21:00,공주,0.07554582506418228
4,05-04 22:00,공주,0.07739799469709396
4,05-04 23:00,공주,0.07883761823177338
4,05-05 00:00,공주,0.08005715161561966
4,05-05 01:00,공주,0.08085209131240845
4,05-05 02:00,공주,0.0807148814201355
4,05-05 03:00,공주,0.08066711574792862
4,05-05 04:00,공주,0.08045443147420883
4,05-05 05:00,공주,0.07983477413654327
4,05-05 06:00,공주,0.07899796217679977
4,05-05 07:00,공주,0.07844036817550659
4,05-05 08:00,공주,0.0777171328663826
4,05-05 09:00,공주,0.07691077888011932
4,05-05 10:00,공주,0.07565095275640488
4,05-05 11:00,공주,0.07454203814268112
4,05-05 12:00,공주,0.07308755815029144
4,05-05 13:00,공주,0.07198966294527054
4,05-05 14:00,공주,0.07100490480661392
4,05-05 15:00,공주,0.070394366979599
4,05-05 16:00,공주,0.0700598731637001
4,05-05 17:00,공주,0.06999508291482925
4,05-05 18:00,공주,0.07059551775455475
4,05-05 19:00,공주,0.07132843881845474
4,05-05 20:00,공주,0.07266292721033096
4,05-05 21:00,공주,0.0739627406001091
4,05-05 22:00,공주,0.0755385234951973
4,05-05 23:00,공주,0.07664237171411514
4,05-08 00:00,공주,0.1219584196805954
4,05-08 01:00,공주,0.1221081018447876
4,05-08 02:00,공주,0.12270666658878326
4,05-08 03:00,공주,0.12332075834274292
4,05-08 04:00,공주,0.1234460175037384
4,05-08 05:00,공주,0.12263210117816925
4,05-08 06:00,공주,0.1209622472524643
4,05-08 07:00,공주,0.11869381368160248
4,05-08 08:00,공주,0.11546802520751953
4,05-08 09:00,공주,0.11170568317174911
4,05-08 10:00,공주,0.10775725543498993
4,05-08 11:00,공주,0.10395810008049011
4,05-08 12:00,공주,0.10122755914926529
4,05-08 13:00,공주,0.09935638308525085
4,05-08 14:00,공주,0.09881383925676346
4,05-08 15:00,공주,0.09990625083446503
4,05-08 16:00,공주,0.10153332352638245
4,05-08 17:00,공주,0.10358759760856628
4,05-08 18:00,공주,0.1055554747581482
4,05-08 19:00,공주,0.10761042684316635
4,05-08 20:00,공주,0.1094738095998764
4,05-08 21:00,공주,0.11101051419973373
4,05-08 22:00,공주,0.11210781335830688
4,05-08 23:00,공주,0.1128532662987709
4,05-09 00:00,공주,0.11371585726737976
4,05-09 01:00,공주,0.11543577909469604
4,05-09 02:00,공주,0.11650040000677109
4,05-09 03:00,공주,0.1174345463514328
4,05-09 04:00,공주,0.11772754788398743
4,05-09 05:00,공주,0.11721834540367126
4,05-09 06:00,공주,0.11595252901315689
4,05-09 07:00,공주,0.11413349211215973
4,05-09 08:00,공주,0.11149248480796814
4,05-09 09:00,공주,0.10857319831848145
4,05-09 10:00,공주,0.10569373518228531
4,05-09 11:00,공주,0.1028166264295578
4,05-09 12:00,공주,0.10116580128669739
4,05-09 13:00,공주,0.10061090439558029
4,05-09 14:00,공주,0.10099852085113525
4,05-09 15:00,공주,0.10249590128660202
4,05-09 16:00,공주,0.1043587177991867
4,05-09 17:00,공주,0.10721001029014587
4,05-09 18:00,공주,0.10975617170333862
4,05-09 19:00,공주,0.11192278563976288
4,05-09 20:00,공주,0.11396994441747665
4,05-09 21:00,공주,0.11577659845352173
4,05-09 22:00,공주,0.1168418675661087
4,05-09 23:00,공주,0.11796975135803223
4,05-10 00:00,공주,0.11927420645952225
4,05-10 01:00,공주,0.12023646384477615
4,05-10 02:00,공주,0.12101463228464127
4,05-10 03:00,공주,0.12218409776687622
4,05-10 04:00,공주,0.12260705232620239
4,05-10 05:00,공주,0.12197341024875641
4,05-10 06:00,공주,0.12032534182071686
4,05-10 07:00,공주,0.1185770258307457
4,05-10 08:00,공주,0.115599624812603
4,05-10 09:00,공주,0.11240275949239731
4,05-10 10:00,공주,0.10868722945451736
4,05-10 11:00,공주,0.10569983720779419
4,05-10 12:00,공주,0.10346604883670807
4,05-10 13:00,공주,0.10210515558719635
4,05-10 14:00,공주,0.10176815837621689
4,05-10 15:00,공주,0.10264965146780014
4,05-10 16:00,공주,0.10392385721206665
4,05-10 17:00,공주,0.10552641749382019
4,05-10 18:00,공주,0.1075771301984787
4,05-10 19:00,공주,0.10920678079128265
4,05-10 20:00,공주,0.11073500663042068
4,05-10 21:00,공주,0.11159683018922806
4,05-10 22:00,공주,0.11301234364509583
4,05-10 23:00,공주,0.11358296126127243
4,05-13 00:00,공주,0.13251528143882751
4,05-13 01:00,공주,0.13244867324829102
4,05-13 02:00,공주,0.13231901824474335
4,05-13 03:00,공주,0.13183292746543884
4,05-13 04:00,공주,0.1308676302433014
4,05-13 05:00,공주,0.12955640256404877
4,05-13 06:00,공주,0.1277984082698822
4,05-13 07:00,공주,0.1257573962211609
4,05-13 08:00,공주,0.12357863783836365
4,05-13 09:00,공주,0.12113220989704132
4,05-13 10:00,공주,0.11841750144958496
4,05-13 11:00,공주,0.11544305831193924
4,05-13 12:00,공주,0.11234577000141144
4,05-13 13:00,공주,0.10973453521728516
4,05-13 14:00,공주,0.10733488947153091
4,05-13 15:00,공주,0.10567805171012878
4,05-13 16:00,공주,0.10466071218252182
4,05-13 17:00,공주,0.10420426726341248
4,05-13 18:00,공주,0.10418612509965897
4,05-13 19:00,공주,0.10474933683872223
4,05-13 20:00,공주,0.10585790127515793
4,05-13 21:00,공주,0.10696720331907272
4,05-13 22:00,공주,0.10831809043884277
4,05-13 23:00,공주,0.10874879360198975
4,05-14 00:00,공주,0.10921621322631836
4,05-14 01:00,공주,0.10967820882797241
4,05-14 02:00,공주,0.10959429293870926
4,05-14 03:00,공주,0.10913574695587158
4,05-14 04:00,공주,0.10828244686126709
4,05-14 05:00,공주,0.10718785971403122
4,05-14 06:00,공주,0.10545063763856888
4,05-14 07:00,공주,0.10346290469169617
4,05-14 08:00,공주,0.1014254093170166
4,05-14 09:00,공주,0.09906359016895294
4,05-14 10:00,공주,0.09656843543052673
4,05-14 11:00,공주,0.09404332935810089
4,05-14 12:00,공주,0.09191040694713593
4,05-14 13:00,공주,0.09005678445100784
4,05-14 14:00,공주,0.08846623450517654
4,05-14 15:00,공주,0.08784541487693787
4,05-14 16:00,공주,0.08731178939342499
4,05-14 17:00,공주,0.0875822901725769
4,05-14 18:00,공주,0.08836910873651505
4,05-14 19:00,공주,0.08955319225788116
4,05-14 20:00,공주,0.09089003503322601
4,05-14 21:00,공주,0.09237518906593323
4,05-14 22:00,공주,0.09360426664352417
4,05-14 23:00,공주,0.09471696615219116
4,05-15 00:00,공주,0.09594502300024033
4,05-15 01:00,공주,0.09627942740917206
4,05-15 02:00,공주,0.09634849429130554
4,05-15 03:00,공주,0.09667012840509415
4,05-15 04:00,공주,0.09689042717218399
4,05-15 05:00,공주,0.09646263718605042
4,05-15 06:00,공주,0.09535656124353409
4,05-15 07:00,공주,0.09409927576780319
4,05-15 08:00,공주,0.09236202389001846
4,05-15 09:00,공주,0.09046001732349396
4,05-15 10:00,공주,0.08801497519016266
4,05-15 11:00,공주,0.08605512976646423
4,05-15 12:00,공주,0.08406669646501541
4,05-15 13:00,공주,0.0824761688709259
4,05-15 14:00,공주,0.08138947188854218
4,05-15 15:00,공주,0.0804898589849472
4,05-15 16:00,공주,0.0804191380739212
4,05-15 17:00,공주,0.08064308017492294
4,05-15 18:00,공주,0.08176199346780777
4,05-15 19:00,공주,0.08279953896999359
4,05-15 20:00,공주,0.08426661044359207
4,05-15 21:00,공주,0.08564023673534393
4,05-15 22:00,공주,0.0871606171131134
4,05-15 23:00,공주,0.08810202777385712
4,05-18 00:00,공주,0.07301492989063263
4,05-18 01:00,공주,0.074454665184021
4,05-18 02:00,공주,0.075563445687294
4,05-18 03:00,공주,0.07641023397445679
4,05-18 04:00,공주,0.07678042352199554
4,05-18 05:00,공주,0.0768933817744255
4,05-18 06:00,공주,0.07647576928138733
4,05-18 07:00,공주,0.07603979855775833
4,05-18 08:00,공주,0.07544142752885818
4,05-18 09:00,공주,0.0747760757803917
4,05-18 10:00,공주,0.07396627962589264
4,05-18 11:00,공주,0.07297998666763306
4,05-18 12:00,공주,0.07237672060728073
4,05-18 13:00,공주,0.07194013893604279
4,05-18 14:00,공주,0.07183031737804413
4,05-18 15:00,공주,0.07245545834302902
4,05-18 16:00,공주,0.07352089136838913
4,05-18 17:00,공주,0.07490253448486328
4,05-18 18:00,공주,0.07634031027555466
4,05-18 19:00,공주,0.07814015448093414
4,05-18 20:00,공주,0.08025170117616653
4,05-18 21:00,공주,0.08220656216144562
4,05-18 22:00,공주,0.08399949967861176
4,05-18 23:00,공주,0.08531887829303741
4,05-19 00:00,공주,0.08630478382110596
4,05-19 01:00,공주,0.08736435323953629
4,05-19 02:00,공주,0.08773654699325562
4,05-19 03:00,공주,0.0878581553697586
4,05-19 04:00,공주,0.08741550147533417
4,05-19 05:00,공주,0.08675970137119293
4,05-19 06:00,공주,0.08564292639493942
4,05-19 07:00,공주,0.08443371206521988
4,05-19 08:00,공주,0.08314371854066849
4,05-19 09:00,공주,0.08178535103797913
4,05-19 10:00,공주,0.08030930161476135
4,05-19 11:00,공주,0.07898670434951782
4,05-19 12:00,공주,0.07809478789567947
4,05-19 13:00,공주,0.07732066512107849
4,05-19 14:00,공주,0.07711558789014816
4,05-19 15:00,공주,0.07763008773326874
4,05-19 16:00,공주,0.07814916968345642
4,05-19 17:00,공주,0.0793788954615593
4,05-19 18:00,공주,0.08061686158180237
4,05-19 19:00,공주,0.08213973045349121
4,05-19 20:00,공주,0.08367960900068283
4,05-19 21:00,공주,0.08561339229345322
4,05-19 22:00,공주,0.08704552054405212
4,05-19 23:00,공주,0.08828093856573105
4,05-20 00:00,공주,0.08949019759893417
4,05-20 01:00,공주,0.08985722810029984
4,05-20 02:00,공주,0.08985396474599838
4,05-20 03:00,공주,0.09004977345466614
4,05-20 04:00,공주,0.08982257544994354
4,05-20 05:00,공주,0.08913256973028183
4,05-20 06:00,공주,0.08806315809488297
4,05-20 07:00,공주,0.08698157966136932
4,05-20 08:00,공주,0.08565080910921097
4,05-20 09:00,공주,0.08427220582962036
4,05-20 10:00,공주,0.08253665268421173
4,05-20 11:00,공주,0.08124054223299026
4,05-20 12:00,공주,0.08004271239042282
4,05-20 13:00,공주,0.07932832837104797
4,05-20 14:00,공주,0.07917230576276779
4,05-20 15:00,공주,0.07913056015968323
4,05-20 16:00,공주,0.07983257621526718
4,05-20 17:00,공주,0.08056022971868515
4,05-20 18:00,공주,0.08209632337093353
4,05-20 19:00,공주,0.08329909294843674
4,05-20 20:00,공주,0.08478014916181564
4,05-20 21:00,공주,0.08617985993623734
4,05-20 22:00,공주,0.08775852620601654
4,05-20 23:00,공주,0.08850481361150742
4,05-23 00:00,공주,0.0568925142288208
4,05-23 01:00,공주,0.05763200670480728
4,05-23 02:00,공주,0.058204635977745056
4,05-23 03:00,공주,0.058919064700603485
4,05-23 04:00,공주,0.05945299565792084
4,05-23 05:00,공주,0.05928567796945572
4,05-23 06:00,공주,0.05874583125114441
4,05-23 07:00,공주,0.05777651071548462
4,05-23 08:00,공주,0.056373484432697296
4,05-23 09:00,공주,0.054568834602832794
4,05-23 10:00,공주,0.05286958068609238
4,05-23 11:00,공주,0.05119124799966812
4,05-23 12:00,공주,0.05045001208782196
4,05-23 13:00,공주,0.050143733620643616
4,05-23 14:00,공주,0.05075521022081375
4,05-23 15:00,공주,0.05225279554724693
4,05-23 16:00,공주,0.05430784076452255
4,05-23 17:00,공주,0.0564393624663353
4,05-23 18:00,공주,0.05862194672226906
4,05-23 19:00,공주,0.06106553599238396
4,05-23 20:00,공주,0.06370964646339417
4,05-23 21:00,공주,0.06602798402309418
4,05-23 22:00,공주,0.06798914819955826
4,05-23 23:00,공주,0.06950520724058151
4,05-24 00:00,공주,0.07135678082704544
4,05-24 01:00,공주,0.07352123409509659
4,05-24 02:00,공주,0.07491763681173325
4,05-24 03:00,공주,0.0763934925198555
4,05-24 04:00,공주,0.0771404504776001
4,05-24 05:00,공주,0.07747793942689896
4,05-24 06:00,공주,0.07701919227838516
4,05-24 07:00,공주,0.0764666348695755
4,05-24 08:00,공주,0.07526818662881851
4,05-24 09:00,공주,0.07419539988040924
4,05-24 10:00,공주,0.072695292532444
4,05-24 11:00,공주,0.07177374511957169
4,05-24 12:00,공주,0.07145945727825165
4,05-24 13:00,공주,0.07175546139478683
4,05-24 14:00,공주,0.07273923605680466
4,05-24 15:00,공주,0.07454182207584381
4,05-24 16:00,공주,0.07678890973329544
4,05-24 17:00,공주,0.07951562851667404
4,05-24 18:00,공주,0.08188880980014801
4,05-24 19:00,공주,0.08443188667297363
4,05-24 20:00,공주,0.08684733510017395
4,05-24 21:00,공주,0.08967742323875427
4,05-24 22:00,공주,0.09183696657419205
4,05-24 23:00,공주,0.09386171400547028
4,05-25 00:00,공주,0.09594715386629105
4,05-25 01:00,공주,0.0972980335354805
4,05-25 02:00,공주,0.0983206108212471
4,05-25 03:00,공주,0.09940317273139954
4,05-25 04:00,공주,0.09972532093524933
4,05-25 05:00,공주,0.09948825091123581
4,05-25 06:00,공주,0.09878010302782059
4,05-25 07:00,공주,0.09757360816001892
4,05-25 08:00,공주,0.09591422975063324
4,05-25 09:00,공주,0.0938960462808609
4,05-25 10:00,공주,0.0917067676782608
4,05-25 11:00,공주,0.08991598337888718
4,05-25 12:00,공주,0.08857984840869904
4,05-25 13:00,공주,0.08817616105079651
4,05-25 14:00,공주,0.08833460509777069
4,05-25 15:00,공주,0.08904856443405151
4,05-25 16:00,공주,0.09041506052017212
4,05-25 17:00,공주,0.09180466830730438
4,05-25 18:00,공주,0.09341883659362793
4,05-25 19:00,공주,0.09507429599761963
4,05-25 20:00,공주,0.09648899734020233
4,05-25 21:00,공주,0.09781603515148163
4,05-25 22:00,공주,0.0994424968957901
4,05-25 23:00,공주,0.10016241669654846
4,05-28 00:00,공주,0.04658015817403793
4,05-28 01:00,공주,0.047456447035074234
4,05-28 02:00,공주,0.04772816598415375
4,05-28 03:00,공주,0.048157840967178345
4,05-28 04:00,공주,0.04859158769249916
4,05-28 05:00,공주,0.04905989393591881
4,05-28 06:00,공주,0.04943791776895523
4,05-28 07:00,공주,0.04959062859416008
4,05-28 08:00,공주,0.04945012927055359
4,05-28 09:00,공주,0.0491294339299202
4,05-28 10:00,공주,0.04842505604028702
4,05-28 11:00,공주,0.04756120964884758
4,05-28 12:00,공주,0.04665207117795944
4,05-28 13:00,공주,0.04624757915735245
4,05-28 14:00,공주,0.046081606298685074
4,05-28 15:00,공주,0.046561554074287415
4,05-28 16:00,공주,0.04775770381093025
4,05-28 17:00,공주,0.049295395612716675
4,05-28 18:00,공주,0.0513623021543026
4,05-28 19:00,공주,0.05352633446455002
4,05-28 20:00,공주,0.05585017800331116
4,05-28 21:00,공주,0.0577978640794754
4,05-28 22:00,공주,0.058961816132068634
4,05-28 23:00,공주,0.05989007651805878
4,05-29 00:00,공주,0.06012124940752983
4,05-29 01:00,공주,0.06027809903025627
4,05-29 02:00,공주,0.060030024498701096
4,05-29 03:00,공주,0.059729401022195816
4,05-29 04:00,공주,0.05928980931639671
4,05-29 05:00,공주,0.05879741534590721
4,05-29 06:00,공주,0.05804858356714249
4,05-29 07:00,공주,0.057267989963293076
4,05-29 08:00,공주,0.05611255019903183
4,05-29 09:00,공주,0.0550931841135025
4,05-29 10:00,공주,0.0534767284989357
4,05-29 11:00,공주,0.0522247813642025
4,05-29 12:00,공주,0.050942666828632355
4,05-29 13:00,공주,0.05012117698788643
4,05-29 14:00,공주,0.04959546774625778
4,05-29 15:00,공주,0.04975973069667816
4,05-29 16:00,공주,0.05055748671293259
4,05-29 17:00,공주,0.051733262836933136
4,05-29 18:00,공주,0.05330614745616913
4,05-29 19:00,공주,0.054686956107616425
4,05-29 20:00,공주,0.05625973641872406
4,05-29 21:00,공주,0.05774865299463272
4,05-29 22:00,공주,0.05884399265050888
4,05-29 23:00,공주,0.05938751995563507
4,05-30 00:00,공주,0.059554386883974075
4,05-30 01:00,공주,0.05954134091734886
4,05-30 02:00,공주,0.05940680205821991
4,05-30 03:00,공주,0.058954402804374695
4,05-30 04:00,공주,0.058565348386764526
4,05-30 05:00,공주,0.058095648884773254
4,05-30 06:00,공주,0.05789608880877495
4,05-30 07:00,공주,0.05718564987182617
4,05-30 08:00,공주,0.05647130310535431
4,05-30 09:00,공주,0.05531330406665802
4,05-30 10:00,공주,0.0540635846555233
4,05-30 11:00,공주,0.05299961566925049
4,05-30 12:00,공주,0.051929209381341934
4,05-30 13:00,공주,0.051463931798934937
4,05-30 14:00,공주,0.05135481804609299
4,05-30 15:00,공주,0.051957517862319946
4,05-30 16:00,공주,0.052986159920692444
4,05-30 17:00,공주,0.05438610166311264
4,05-30 18:00,공주,0.05612523853778839
4,05-30 19:00,공주,0.05822665989398956
4,05-30 20:00,공주,0.05985679477453232
4,05-30 21:00,공주,0.061677902936935425
4,05-30 22:00,공주,0.06301463395357132
4,05-30 23:00,공주,0.0638113021850586
4,06-02 00:00,공주,0.06919221580028534
4,06-02 01:00,공주,0.06977877020835876
4,06-02 02:00,공주,0.06994814425706863
4,06-02 03:00,공주,0.0702357143163681
4,06-02 04:00,공주,0.07058077305555344
4,06-02 05:00,공주,0.07081194221973419
4,06-02 06:00,공주,0.07090339064598083
4,06-02 07:00,공주,0.07057233154773712
4,06-02 08:00,공주,0.06970483064651489
4,06-02 09:00,공주,0.06810754537582397
4,06-02 10:00,공주,0.06592531502246857
4,06-02 11:00,공주,0.06322009861469269
4,06-02 12:00,공주,0.060645051300525665
4,06-02 13:00,공주,0.05890999361872673
4,06-02 14:00,공주,0.05799216032028198
4,06-02 15:00,공주,0.05815533548593521
4,06-02 16:00,공주,0.05961437150835991
4,06-02 17:00,공주,0.061718858778476715
4,06-02 18:00,공주,0.06444951146841049
4,06-02 19:00,공주,0.06752482056617737
4,06-02 20:00,공주,0.07055553048849106
4,06-02 21:00,공주,0.07311254739761353
4,06-02 22:00,공주,0.074820376932621
4,06-02 23:00,공주,0.07582283020019531
4,06-03 00:00,공주,0.07625729590654373
4,06-03 01:00,공주,0.07651561498641968
4,06-03 02:00,공주,0.07621001452207565
4,06-03 03:00,공주,0.07565843313932419
4,06-03 04:00,공주,0.07500172406435013
4,06-03 05:00,공주,0.07416760921478271
4,06-03 06:00,공주,0.07294651865959167
4,06-03 07:00,공주,0.07161358743906021
4,06-03 08:00,공주,0.06966748833656311
4,06-03 09:00,공주,0.06760583817958832
4,06-03 10:00,공주,0.06487473845481873
4,06-03 11:00,공주,0.06213141232728958
4,06-03 12:00,공주,0.05951181799173355
4,06-03 13:00,공주,0.057803310453891754
4,06-03 14:00,공주,0.056447066366672516
4,06-03 15:00,공주,0.056501489132642746
4,06-03 16:00,공주,0.05744456499814987
4,06-03 17:00,공주,0.059390485286712646
4,06-03 18:00,공주,0.061498552560806274
4,06-03 19:00,공주,0.06374289840459824
4,06-03 20:00,공주,0.065934918820858
4,06-03 21:00,공주,0.06792411208152771
4,06-03 22:00,공주,0.06932194530963898
4,06-03 23:00,공주,0.07006531953811646
4,06-04 00:00,공주,0.07011615484952927
4,06-04 01:00,공주,0.07001354545354843
4,06-04 02:00,공주,0.06949740648269653
4,06-04 03:00,공주,0.06891751289367676
4,06-04 04:00,공주,0.06844283640384674
4,06-04 05:00,공주,0.06771839410066605
4,06-04 06:00,공주,0.06679937243461609
4,06-04 07:00,공주,0.06552718579769135
4,06-04 08:00,공주,0.063719242811203
4,06-04 09:00,공주,0.06141313910484314
4,06-04 10:00,공주,0.058709658682346344
4,06-04 11:00,공주,0.05615697056055069
